sourceitemid	source	sourceitemedition	sourceitemvolume	sourceitemyear	sourceitemurl	sourceitemurlcomplete	sourceitemurlcompletepart	sourceitempublicdomain	sourceitempublicdomainreason	sourceitemreferenceyearfrom	sourceitemreferenceyearto	sourceitemreferencevolume	sourceitemurlafter	sourceitemlocal
1726	359			1895	https://hdl.handle.net/2027/uc1.b3830883	f	t	\N		1895	1895			f
1727	359			1895	https://archive.org/details/lawsenactedinge39unkngoog	f	t	\N		1895	1895			f
1728	359			1897	https://hdl.handle.net/2027/njp.32101045808266	f	t	\N		1897	1897			f
1729	359			1897	https://hdl.handle.net/2027/uc1.b3830884	f	t	\N		1897	1897			f
1730	359			1897	https://archive.org/details/lawsenactedinge38unkngoog	f	t	\N		1897	1897			f
1731	359			1899	https://hdl.handle.net/2027/njp.32101045808258	f	t	\N		1899	1899			f
1732	359			1899	https://hdl.handle.net/2027/uc1.b3830885	f	t	\N		1899	1899			f
1733	359			1899	https://archive.org/details/lawsenactedinge35unkngoog	f	t	\N		1899	1899			f
1734	359			1901	https://hdl.handle.net/2027/njp.32101045808241	f	t	\N		1901	1901			f
1735	359			1901	https://hdl.handle.net/2027/uc1.b3830886	f	t	\N		1901	1901			f
1736	359			1901	https://archive.org/details/lawsenactedinge40unkngoog	f	t	\N		1901	1901			f
1737	359			1903	https://hdl.handle.net/2027/njp.32101045808225	f	t	\N		1903	1903			f
1738	359			1903	https://hdl.handle.net/2027/uc1.a0001822881	f	t	\N		1903	1903			f
1739	359			1903	https://hdl.handle.net/2027/uc1.b3830887	f	t	\N		1903	1903			f
1740	359			1903	https://archive.org/details/lawsenactedinge09unkngoog	f	t	\N		1903	1903			f
1741	359			1905	https://hdl.handle.net/2027/njp.32101045808217	f	t	\N		1905	1905			f
1742	359			1905	https://hdl.handle.net/2027/uc1.a0001822899	f	t	\N		1905	1905			f
1743	359			1905	https://hdl.handle.net/2027/uc1.b3830888	f	t	\N		1905	1905			f
1744	359			1905	https://archive.org/details/lawsenactedinge11unkngoog	f	t	\N		1905	1905			f
1745	359			1906	https://hdl.handle.net/2027/njp.32101045808209	f	t	\N		1906	1906			f
1746	359			1907	https://hdl.handle.net/2027/njp.32101046869358	f	t	\N		1907	1907			f
1747	359			1907	https://hdl.handle.net/2027/uc1.a0001822907	f	t	\N		1907	1907			f
1748	359			1907	https://hdl.handle.net/2027/uc1.b3830890	f	t	\N		1907	1907			f
1749	359			1907	https://archive.org/details/lawsenactedinge00unkngoog	f	t	\N		1907	1907			f
1750	359			1909	https://hdl.handle.net/2027/njp.32101046869341	f	t	\N		1909	1909			f
1751	359			1909	https://hdl.handle.net/2027/uc1.a0001822915	f	t	\N		1909	1909			f
1752	359			1909	https://hdl.handle.net/2027/uc1.b3830891	f	t	\N		1909	1909			f
1753	359			1911	https://hdl.handle.net/2027/uc1.b3830892	f	t	\N		1911	1911			f
1754	359			1915	https://hdl.handle.net/2027/njp.32101046869317	f	t	\N		1915	1915			f
1755	359			1915	https://hdl.handle.net/2027/uc1.a0001822949	f	t	\N		1915	1915			f
1756	359			1915	https://hdl.handle.net/2027/uc1.b3830894	f	t	\N		1915	1915			f
1757	359			1917	https://hdl.handle.net/2027/njp.32101046869309	f	t	\N		1917	1917			f
1758	359			1917	https://hdl.handle.net/2027/uc1.b3830895	f	t	\N		1917	1917			f
1759	359			1919	https://hdl.handle.net/2027/hvd.li2e5z	f	t	\N		1919	1919			f
1760	359			1919	https://hdl.handle.net/2027/uc1.a0001822964	f	t	\N		1919	1919			f
1761	359			1921	https://hdl.handle.net/2027/njp.32101046869283	f	t	\N		1921	1921			f
1762	359			1921	https://hdl.handle.net/2027/uc1.a0001822972	f	t	\N		1921	1921			f
1763	359			1925	https://hdl.handle.net/2027/uc1.b3830899	f	t	\N		1925	1925			f
1764	359			1927	https://hdl.handle.net/2027/uc1.b3830901	f	t	\N		1927	1927			f
1765	359			1941	https://hdl.handle.net/2027/uc1.b3830913	f	t	\N		1941	1941			f
1766	359			1943	https://hdl.handle.net/2027/uc1.b3830914	f	t	\N		1943	1943			f
1767	359			1947	https://hdl.handle.net/2027/uc1.b3830915	f	t	\N		1947	1947	1		f
1768	359			1947	https://hdl.handle.net/2027/uc1.b3830916	f	t	\N		1947	1947	2		f
1769	359			1949	https://hdl.handle.net/2027/uc1.b3830917	f	t	\N		1949	1949	1		f
1770	359			1949	https://hdl.handle.net/2027/uc1.b3830918	f	t	\N		1949	1949	2		f
1771	359			1951	https://hdl.handle.net/2027/uc1.b3830919	f	t	\N		1951	1951	1		f
1772	359			1951	https://hdl.handle.net/2027/uc1.b3830920	f	t	\N		1951	1951	2		f
1773	359			1953	https://hdl.handle.net/2027/uc1.b3830921	f	t	\N		1953	1953	1		f
1774	359			1953	https://hdl.handle.net/2027/uc1.b3830922	f	t	\N		1953	1953	2		f
1775	359			1957	https://hdl.handle.net/2027/uc1.b3830923	f	t	\N		1957	1957			f
1776	359			1960	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1960/0/act/	f	f	\N		1960	1960			f
1777	359			1961	https://hdl.handle.net/2027/uc1.b3830924	f	t	\N		1961	1961	1		f
1778	359			1961	https://hdl.handle.net/2027/uc1.b3830925	f	t	\N		1961	1961	2		f
1779	359			1963	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1963/0/act/	f	f	\N		1963	1963			f
1780	359			1964	https://hdl.handle.net/2027/uc1.b3830926	f	t	\N		1964	1964			f
1781	359			1964	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1964/0/act/	f	f	\N		1964	1964			f
1782	359			1965	https://hdl.handle.net/2027/uc1.b3830927	f	t	\N		1965	1965	1		f
1783	359			1965	https://hdl.handle.net/2027/uc1.b3830928	f	t	\N		1965	1965	2		f
1784	359			1965	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1965/0/act/	f	f	\N		1965	1965			f
1785	359			1966	https://hdl.handle.net/2027/uc1.b3830929	f	t	\N		1966	1966			f
1786	359			1966	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1966/0/act/	f	f	\N		1966	1966			f
1787	359			1967	https://hdl.handle.net/2027/uc1.b3830930	f	t	\N		1967	1967	1		f
1788	359			1967	https://hdl.handle.net/2027/uc1.b3830931	f	t	\N		1967	1967	2		f
1789	359			1967	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1967/0/act/	f	f	\N		1967	1967			f
1790	359			1968	https://hdl.handle.net/2027/uc1.b3830932	f	t	\N		1968	1968	1		f
1791	359			1968	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1968/0/act/	f	f	\N		1968	1968			f
1792	359			1969	https://hdl.handle.net/2027/uc1.b3830934	f	t	\N		1969	1969			f
1793	359			1969	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1969/0/act/	f	f	\N		1969	1969			f
1794	359			1970	https://hdl.handle.net/2027/uc1.b3830935	f	t	\N		1970	1970	1		f
1795	359			1970	https://hdl.handle.net/2027/uc1.b3830936	f	t	\N		1970	1970	2		f
1796	359			1970	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1970/0/act/	f	f	\N		1970	1970			f
1797	359			1971	https://hdl.handle.net/2027/uc1.b3830937	f	t	\N		1971	1971			f
1798	359			1971	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1971/0/act/	f	f	\N		1971	1971			f
1799	359			1972	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1972/0/act/	f	f	\N		1972	1972			f
1800	359			1973	https://hdl.handle.net/2027/uc1.b3830938	f	t	\N		1973	1973			f
1801	359			1973	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1973/0/act/	f	f	\N		1973	1973			f
1802	359			1974	https://hdl.handle.net/2027/uc1.b3830939	f	t	\N		1974	1974	1		f
1803	359			1974	https://hdl.handle.net/2027/uc1.b3830940	f	t	\N		1974	1974	2		f
1804	359			1974	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1974/0/act/	f	f	\N		1974	1974			f
1805	359			1975	https://hdl.handle.net/2027/uc1.b3830941	f	t	\N		1975	1975			f
1806	359			1975	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1975/0/act/	f	f	\N		1975	1975			f
1807	359			1976	https://hdl.handle.net/2027/uc1.b3830942	f	t	\N		1976	1976	1		f
1808	359			1976	https://hdl.handle.net/2027/uc1.b3830943	f	t	\N		1976	1976	2		f
1809	359			1976	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1976/0/act/	f	f	\N		1976	1976			f
1810	359			1977	https://hdl.handle.net/2027/uc1.b3830944	f	t	\N		1977	1977			f
1811	359			1977	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1977/0/act/	f	f	\N		1977	1977			f
1812	359			1978	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1978/0/act/	f	f	\N		1978	1978			f
1813	359			1979	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1979/0/act/	f	f	\N		1979	1979			f
1814	359			1980	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1980/0/act/	f	f	\N		1980	1980			f
1815	359			1981	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1981/0/act/	f	f	\N		1981	1981			f
1816	359			1982	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1982/0/act/	f	f	\N		1982	1982			f
1817	359			1983	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1983/0/act/	f	f	\N		1983	1983			f
1818	359			1984	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1984/0/act/	f	f	\N		1984	1984			f
1819	359			1985	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1985/0/act/	f	f	\N		1985	1985			f
1820	359			1986	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1986/0/act/	f	f	\N		1986	1986			f
1821	359			1987	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1987/0/act/	f	f	\N		1987	1987			f
1822	359			1988	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1988/0/act/	f	f	\N		1988	1988			f
1823	359			1989	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1989/0/act/	f	f	\N		1989	1989			f
1824	359			1990	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1990/0/act/	f	f	\N		1990	1990			f
1825	359			1991	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1991/0/act/	f	f	\N		1991	1991			f
1826	359			1992	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1992/0/act/	f	f	\N		1992	1992			f
1827	359			1993	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1993/0/act/	f	f	\N		1993	1993			f
1828	359			1994	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1994/0/act/	f	f	\N		1994	1994			f
1829	359			1995	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1995/0/act/	f	f	\N		1995	1995			f
1830	359			1996	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1996/0/act/	f	f	\N		1996	1996			f
1831	359			1997	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1997/0/act/	f	f	\N		1997	1997			f
1832	359			1998	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1998/0/act/	f	f	\N		1998	1998			f
1833	359			1999	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1999/0/act/	f	f	\N		1999	1999			f
1834	359			2000	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/20002099/2000/0/act/	f	f	\N		2000	2000			f
1835	359			2001	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/20002099/2001/0/act/	f	f	\N		2001	2001			f
1836	359			2002	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/20002099/2002/0/act/	f	f	\N		2002	2002			f
1837	359			2003	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/20002099/2003/0/act/	f	f	\N		2003	2003			f
1838	359			2004	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/20002099/2004/0/act/	f	f	\N		2004	2004			f
1839	359			2005	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/20002099/2005/0/act/	f	f	\N		2005	2005			f
1840	359			2006	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/20002099/2006/0/act/	f	f	\N		2006	2006			f
1841	359			2007	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/20002099/2007/0/act/	f	f	\N		2007	2007			f
1842	359			2008	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/20002099/2008/0/act/	f	f	\N		2008	2008			f
1843	359			2009	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/20002099/2009/0/act/	f	f	\N		2009	2009			f
1844	359		1826-1827	\N	https://hdl.handle.net/2027/uc1.a0001805522	f	t	\N		1826	1827			f
1845	359		1826-1827	\N	https://hdl.handle.net/2027/uc1.b3830836	f	t	\N		1826	1827			f
1846	359		1827-1828	\N	https://hdl.handle.net/2027/uc1.a0001805530	f	t	\N		1827	1828			f
1847	359		1828-1829	\N	https://hdl.handle.net/2027/uc1.a0001805548	f	t	\N		1828	1829			f
1848	359		1829-1830	\N	https://hdl.handle.net/2027/uc1.a0001805555	f	t	\N		1829	1830			f
1849	359		1830-1831	\N	https://hdl.handle.net/2027/uc1.a0001805563	f	t	\N		1830	1831			f
1850	359		1831-1832	\N	https://hdl.handle.net/2027/uc1.a0001805571	f	t	\N		1831	1832			f
1851	359		1832-1833	\N	https://hdl.handle.net/2027/uc1.a0001805589	f	t	\N		1832	1833			f
1852	359		1832-1833	\N	https://hdl.handle.net/2027/uc1.b3830838	f	t	\N		1832	1833			f
1853	359		1833-1834	\N	https://hdl.handle.net/2027/uc1.a0001805597	f	t	\N		1833	1834			f
1854	359		1833-1834	\N	https://hdl.handle.net/2027/uc1.b3830839	f	t	\N		1833	1834			f
1855	359		1834-1835	\N	https://hdl.handle.net/2027/uc1.b3830840	f	t	\N		1834	1835			f
1856	359		1835-1836	\N	https://hdl.handle.net/2027/uc1.a0001805613	f	t	\N		1835	1836			f
1857	359		1835-1836	\N	https://hdl.handle.net/2027/uc1.b3830841	f	t	\N		1835	1836			f
1858	359		1835-1836	\N	https://archive.org/details/lawsenactedinge02unkngoog	f	t	\N		1835	1836			f
1859	359		1836-1837	\N	https://hdl.handle.net/2027/uc1.a0001805621	f	t	\N		1836	1837			f
1860	359		1836-1837	\N	https://hdl.handle.net/2027/uc1.b3830842	f	t	\N		1836	1837			f
1861	359		1836-1837	\N	https://archive.org/details/lawsenactedinge16unkngoog	f	t	\N		1836	1837			f
1862	359		1837-1838	\N	https://hdl.handle.net/2027/uc1.a0001805639	f	t	\N		1837	1838			f
1863	359		1837-1838	\N	https://archive.org/details/lawsofgeneralass00penn	f	t	\N		1837	1838			f
1864	359		1838-1839	\N	https://hdl.handle.net/2027/uc1.a0001805647	f	t	\N		1838	1839			f
1865	359		1906/1	\N	https://hdl.handle.net/2027/uc1.b3830889	f	t	\N		1906	1906			f
1866	359		1926/1	\N	https://hdl.handle.net/2027/uc1.b3830900	f	t	\N		1926	1926			f
1867	359		1932/1	\N	https://hdl.handle.net/2027/uc1.b3830904	f	t	\N		1932	1932			f
1868	359		1933/1	\N	https://hdl.handle.net/2027/uc1.b3830906	f	t	\N		1933	1933			f
1869	359		1934/1	\N	https://hdl.handle.net/2027/uc1.b3830906	f	t	\N		1934	1934			f
1870	359		1936/1	\N	https://hdl.handle.net/2027/uc1.b3830908	f	t	\N		1936	1936			f
1871	359		1938/1	\N	https://hdl.handle.net/2027/uc1.b3830911	f	t	\N		1938	1938			f
1872	359		1963/1	\N	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1963/1/act/	f	f	\N		1963	1963			f
1873	359		1964/1	\N	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1964/1/act/	f	f	\N		1964	1964			f
1874	359		1966/1	\N	https://hdl.handle.net/2027/uc1.b3830929	f	t	\N		1966	1966			f
1875	359		1966/1	\N	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1966/1/act/	f	f	\N		1966	1966			f
1876	359		1966/2	\N	https://hdl.handle.net/2027/uc1.b3830929	f	t	\N		1966	1966			f
1877	359		1966/2	\N	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1966/2/act/	f	f	\N		1966	1966			f
1878	359		1966/3	\N	https://hdl.handle.net/2027/uc1.b3830929	f	t	\N		1966	1966			f
1879	359		1966/3	\N	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1966/3/act/	f	f	\N		1966	1966			f
1880	359		1972/1	\N	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1972/1/act/	f	f	\N		1972	1972			f
1881	359		1972/2	\N	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1972/2/act/	f	f	\N		1972	1972			f
1882	359		1987/1	\N	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1987/1/act/	f	f	\N		1987	1987			f
1883	359		1988/1	\N	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1988/1/act/	f	f	\N		1988	1988			f
1884	359		1992/1	\N	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1992/1/act/	f	f	\N		1992	1992			f
1885	359		1995/1	\N	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1995/1/act/	f	f	\N		1995	1995			f
1886	359		1996/2	\N	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/19001999/1996/2/act/	f	f	\N		1996	1996			f
1887	359		2005/1	\N	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/20002099/2005/1/act/	f	f	\N		2005	2005			f
1888	359		2006/1	\N	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/20002099/2006/1/act/	f	f	\N		2006	2006			f
1889	359		2008/1	\N	https://www.palrb.gov/Preservation/Pamphlet-Laws/View-Document/20002099/2008/1/act/	f	f	\N		2008	2008			f
1890	364			\N	https://www.loc.gov/item/2012592213/	t	t	\N		\N	\N			f
1897	372			\N	https://hdl.handle.net/2027/mdp.35112203961448	f	t	\N		\N	\N			f
1901	376		55	\N	https://hdl.handle.net/2027/uiug.30112108223964	f	t	\N		\N	\N			f
1902	376		56	\N	https://hdl.handle.net/2027/uiug.30112108223972	f	t	\N		\N	\N			f
1903	381		1864:1	\N	https://archive.org/details/journalofcommonc011864phil	f	t	\N		1864	1864			f
1904	381		1865:1	\N	https://archive.org/details/journalofcommonc011865phil	f	t	\N		1865	1865			f
1905	381		1866:1	\N	https://archive.org/details/journalofcommonc011866phil	f	t	\N		1866	1866			f
1906	381		1867:1	\N	https://archive.org/details/journalofcommonc011867phil	f	t	\N		1867	1867			f
1907	381		1868:1	\N	https://archive.org/details/journalofcommonc011868phil	f	t	\N		1868	1868			f
1908	381		1869:1	\N	https://archive.org/details/journalofcommonc011869phil	f	t	\N		1869	1869			f
1909	381		1871:1	\N	https://archive.org/details/journalofcommonc011871phil	f	t	\N		1871	1871			f
1910	381		1872:1	\N	https://archive.org/details/journalofcommonc011872phil	f	t	\N		1872	1872			f
1911	381		1873:1	\N	https://archive.org/details/journalofcommonc011873phil	f	t	\N		1873	1873			f
1912	381		1874:1	\N	https://archive.org/details/journalofcommonc011874phil	f	t	\N		1874	1874			f
1913	381		1875:1	\N	https://archive.org/details/journalofcommonc011875phil	f	t	\N		1875	1875			f
1914	381		1876:1	\N	https://archive.org/details/journalofcommonc011876phil	f	t	\N		1876	1876			f
1915	381		1877:1	\N	https://archive.org/details/journalofcommonc011877phil	f	t	\N		1877	1877			f
1916	381		1878:1	\N	https://archive.org/details/journalofcommonc011878phil	f	t	\N		1878	1878			f
1917	381		1835-1836	\N	https://archive.org/details/journalofcommonc01phil	f	t	\N		1835	1836			f
1918	381		1837-1838	\N	https://archive.org/details/journalofcommonc02phil	f	t	\N		1837	1838			f
1919	381		1838-1839	\N	https://archive.org/details/journalofcommonc1838phil	f	t	\N		1838	1839			f
1920	381		1839-1840	\N	https://archive.org/details/journalofcommoncou1839phil	f	t	\N		1839	1840			f
1921	381		1840-1841	\N	https://archive.org/details/journalofcommonc1840phil	f	t	\N		1840	1841			f
1922	381		1841-1843	\N	https://archive.org/details/journalofcommonc1841phil	f	t	\N		1841	1843			f
1923	381		1843-1844	\N	https://archive.org/details/journalofcommonc1843phil	f	t	\N		1843	1844			f
1924	381		1844-1845	\N	https://archive.org/details/journalofcommonc1844phil	f	t	\N		1844	1845			f
1925	381		1845-1846	\N	https://archive.org/details/journalofcommonc1845phil	f	t	\N		1845	1846			f
1926	381		1846-1847	\N	https://archive.org/details/journalofcommonc1846phil	f	t	\N		1846	1847			f
1927	381		1847-1848	\N	https://archive.org/details/journalofcommonc1847phil	f	t	\N		1847	1848			f
1928	381		1848-1849	\N	https://archive.org/details/journalofcommonc1848phil	f	t	\N		1848	1849			f
1929	381		1849-1850	\N	https://archive.org/details/journalofcommonc1849phil	f	t	\N		1849	1850			f
1930	381		1850-1851	\N	https://archive.org/details/journalofcommonc1850phil	f	t	\N		1850	1851			f
1931	381		1852-1853	\N	https://archive.org/details/journalofcommonc1852phil	f	t	\N		1852	1853			f
1932	381		1853-1854	\N	https://archive.org/details/journalofcommonc1853phil	f	t	\N		1853	1854			f
1933	381			1854	https://archive.org/details/journalofcommonc1854phil	f	t	\N		1854	1854			f
1934	381		1854-1855	\N	https://archive.org/details/journalofcommoncounc00phil	f	t	\N		1854	1855			f
1935	381			1855	https://archive.org/details/journalofcommonc1855phil	f	t	\N		1855	1855			f
1936	381			1856	https://archive.org/details/journalofcommonc1856phil	f	t	\N		1856	1856			f
1937	381		1856-1857	\N	https://archive.org/details/journalofcommoncou1856phil	f	t	\N		1856	1857			f
1938	381		1857-1858	\N	https://archive.org/details/journalofcommonc1857phil	f	t	\N		1857	1858			f
1939	381			1858	https://archive.org/details/journalofcommonc1858phil	f	t	\N		1858	1858			f
1940	381		1858-1859	\N	https://archive.org/details/journalofcommoncou1858phil	f	t	\N		1858	1859			f
1941	381			1859	https://archive.org/details/journalofcommoncou1859phil	f	t	\N		1859	1859			f
1942	381		1859-1860	\N	https://archive.org/details/journalofcommonc1859phil	f	t	\N		1859	1860			f
1943	381		1861-1862	\N	https://archive.org/details/journalofcommonc1861phil	f	t	\N		1861	1862			f
1944	381			1862	https://archive.org/details/journalofcommonc1862phil	f	t	\N		1862	1862			f
1945	381		1862-1863	\N	https://archive.org/details/journalofcommoncou1862phil	f	t	\N		1862	1863			f
1946	381			1863	https://archive.org/details/journalofcommonc021863phil	f	t	\N		1863	1863			f
1947	381			1879	https://archive.org/details/journalofcommonc1879phil	f	t	\N		1879	1879			f
1948	381		1879-1880	\N	https://archive.org/details/journalofcommoncoun1879phil	f	t	\N		1879	1880			f
1949	381		1880-1881	\N	https://archive.org/details/journalofcommonc1880phil	f	t	\N		1880	1881			f
1950	381			1881	https://archive.org/details/journalofcommonc1881phil	f	t	\N		1881	1881			f
1951	381		1881-1882	\N	https://archive.org/details/journalofcommoncou1881phil	f	t	\N		1881	1882			f
